steps,date,interval
00,2012-10-03,2155,Weekday
00,2012-10-03,2200,Weekday
00,2012-10-03,2205,Weekday
00,2012-10-03,2210,Weekday
00,2012-10-03,2215,Weekday
00,2012-10-03,2220,Weekday
00,2012-10-03,2225,Weekday
00,2012-10-03,2230,Weekday
00,2012-10-03,2235,Weekday
00,2012-10-03,2240,Weekday
00,2012-10-03,2245,Weekday
00,2012-10-03,2250,Weekday
00,2012-10-03,2255,Weekday
00,2012-10-03,2300,Weekday
00,2012-10-03,2305,Weekday
00,2012-10-03,2310,Weekday
00,2012-10-03,2315,Weekday
00,2012-10-03,2320,Weekday
00,2012-10-03,2325,Weekday
00,2012-10-03,2330,Weekday
00,2012-10-03,2335,Weekday
00,2012-10-03,2340,Weekday
88,2012-10-03,2345,Weekday
00,2012-10-03,2350,Weekday
00,2012-10-03,2355,Weekday
4747,2012-10-04,0,Weekday
00,2012-10-04,5,Weekday
00,2012-10-04,10,Weekday
00,2012-10-04,15,Weekday
00,2012-10-04,20,Weekday
00,2012-10-04,25,Weekday
00,2012-10-04,30,Weekday
00,2012-10-04,35,Weekday
00,2012-10-04,40,Weekday
00,2012-10-04,45,Weekday
00,2012-10-04,50,Weekday
00,2012-10-04,55,Weekday
00,2012-10-04,100,Weekday
00,2012-10-04,105,Weekday
00,2012-10-04,110,Weekday
00,2012-10-04,115,Weekday
00,2012-10-04,120,Weekday
00,2012-10-04,125,Weekday
00,2012-10-04,130,Weekday
00,2012-10-04,135,Weekday
00,2012-10-04,140,Weekday
00,2012-10-04,145,Weekday
00,2012-10-04,150,Weekday
00,2012-10-04,155,Weekday
00,2012-10-04,200,Weekday
00,2012-10-04,205,Weekday
00,2012-10-04,210,Weekday
00,2012-10-04,215,Weekday
00,2012-10-04,220,Weekday
00,2012-10-04,225,Weekday
00,2012-10-04,230,Weekday
00,2012-10-04,235,Weekday
00,2012-10-04,240,Weekday
00,2012-10-04,245,Weekday
00,2012-10-04,250,Weekday
00,2012-10-04,255,Weekday
00,2012-10-04,300,Weekday
00,2012-10-04,305,Weekday
00,2012-10-04,310,Weekday
00,2012-10-04,315,Weekday
00,2012-10-04,320,Weekday
00,2012-10-04,325,Weekday
00,2012-10-04,330,Weekday
00,2012-10-04,335,Weekday
00,2012-10-04,340,Weekday
00,2012-10-04,345,Weekday
00,2012-10-04,350,Weekday
00,2012-10-04,355,Weekday
00,2012-10-04,400,Weekday
00,2012-10-04,405,Weekday
00,2012-10-04,410,Weekday
00,2012-10-04,415,Weekday
00,2012-10-04,420,Weekday
00,2012-10-04,425,Weekday
00,2012-10-04,430,Weekday
00,2012-10-04,435,Weekday
00,2012-10-04,440,Weekday
00,2012-10-04,445,Weekday
00,2012-10-04,450,Weekday
00,2012-10-04,455,Weekday
00,2012-10-04,500,Weekday
00,2012-10-04,505,Weekday
77,2012-10-04,510,Weekday
1818,2012-10-04,515,Weekday
5757,2012-10-04,520,Weekday
4040,2012-10-04,525,Weekday
00,2012-10-04,530,Weekday
00,2012-10-04,535,Weekday
00,2012-10-04,540,Weekday
00,2012-10-04,545,Weekday
1616,2012-10-04,550,Weekday
11,2012-10-04,555,Weekday
00,2012-10-04,600,Weekday
1818,2012-10-04,605,Weekday
2020,2012-10-04,610,Weekday
4040,2012-10-04,615,Weekday
3636,2012-10-04,620,Weekday
1717,2012-10-04,625,Weekday
4949,2012-10-04,630,Weekday
8686,2012-10-04,635,Weekday
4949,2012-10-04,640,Weekday
00,2012-10-04,645,Weekday
2929,2012-10-04,650,Weekday
5959,2012-10-04,655,Weekday
77,2012-10-04,700,Weekday
2525,2012-10-04,705,Weekday
3030,2012-10-04,710,Weekday
3131,2012-10-04,715,Weekday
77,2012-10-04,720,Weekday
1818,2012-10-04,725,Weekday
113113,2012-10-04,730,Weekday
181181,2012-10-04,735,Weekday
8787,2012-10-04,740,Weekday
00,2012-10-04,745,Weekday
00,2012-10-04,750,Weekday
00,2012-10-04,755,Weekday
5757,2012-10-04,800,Weekday
9999,2012-10-04,805,Weekday
507507,2012-10-04,810,Weekday
522522,2012-10-04,815,Weekday
510510,2012-10-04,820,Weekday
519519,2012-10-04,825,Weekday
508508,2012-10-04,830,Weekday
423423,2012-10-04,835,Weekday
499499,2012-10-04,840,Weekday
259259,2012-10-04,845,Weekday
3131,2012-10-04,850,Weekday
1717,2012-10-04,855,Weekday
00,2012-10-04,900,Weekday
00,2012-10-04,905,Weekday
00,2012-10-04,910,Weekday
00,2012-10-04,915,Weekday
00,2012-10-04,920,Weekday
1717,2012-10-04,925,Weekday
00,2012-10-04,930,Weekday
145145,2012-10-04,935,Weekday
453453,2012-10-04,940,Weekday
229229,2012-10-04,945,Weekday
144144,2012-10-04,950,Weekday
00,2012-10-04,955,Weekday
00,2012-10-04,1000,Weekday
00,2012-10-04,1005,Weekday
8282,2012-10-04,1010,Weekday
00,2012-10-04,1015,Weekday
00,2012-10-04,1020,Weekday
00,2012-10-04,1025,Weekday
00,2012-10-04,1030,Weekday
00,2012-10-04,1035,Weekday
00,2012-10-04,1040,Weekday
00,2012-10-04,1045,Weekday
00,2012-10-04,1050,Weekday
00,2012-10-04,1055,Weekday
00,2012-10-04,1100,Weekday
00,2012-10-04,1105,Weekday
00,2012-10-04,1110,Weekday
00,2012-10-04,1115,Weekday
00,2012-10-04,1120,Weekday
180180,2012-10-04,1125,Weekday
2121,2012-10-04,1130,Weekday
00,2012-10-04,1135,Weekday
00,2012-10-04,1140,Weekday
00,2012-10-04,1145,Weekday
00,2012-10-04,1150,Weekday
00,2012-10-04,1155,Weekday
160160,2012-10-04,1200,Weekday
7979,2012-10-04,1205,Weekday
00,2012-10-04,1210,Weekday
00,2012-10-04,1215,Weekday
00,2012-10-04,1220,Weekday
4646,2012-10-04,1225,Weekday
6666,2012-10-04,1230,Weekday
127127,2012-10-04,1235,Weekday
00,2012-10-04,1240,Weekday
00,2012-10-04,1245,Weekday
00,2012-10-04,1250,Weekday
00,2012-10-04,1255,Weekday
00,2012-10-04,1300,Weekday
00,2012-10-04,1305,Weekday
3131,2012-10-04,1310,Weekday
00,2012-10-04,1315,Weekday
00,2012-10-04,1320,Weekday
00,2012-10-04,1325,Weekday
00,2012-10-04,1330,Weekday
00,2012-10-04,1335,Weekday
2828,2012-10-04,1340,Weekday
496496,2012-10-04,1345,Weekday
7878,2012-10-04,1350,Weekday
00,2012-10-04,1355,Weekday
00,2012-10-04,1400,Weekday
00,2012-10-04,1405,Weekday
00,2012-10-04,1410,Weekday
00,2012-10-04,1415,Weekday
00,2012-10-04,1420,Weekday
00,2012-10-04,1425,Weekday
00,2012-10-04,1430,Weekday
7777,2012-10-04,1435,Weekday
2020,2012-10-04,1440,Weekday
77,2012-10-04,1445,Weekday
11,2012-10-04,1450,Weekday
128128,2012-10-04,1455,Weekday
354354,2012-10-04,1500,Weekday
310310,2012-10-04,1505,Weekday
00,2012-10-04,1510,Weekday
00,2012-10-04,1515,Weekday
2525,2012-10-04,1520,Weekday
1515,2012-10-04,1525,Weekday
00,2012-10-04,1530,Weekday
00,2012-10-04,1535,Weekday
00,2012-10-04,1540,Weekday
00,2012-10-04,1545,Weekday
3333,2012-10-04,1550,Weekday
3333,2012-10-04,1555,Weekday
3232,2012-10-04,1600,Weekday
6666,2012-10-04,1605,Weekday
7777,2012-10-04,1610,Weekday
00,2012-10-04,1615,Weekday
4444,2012-10-04,1620,Weekday
00,2012-10-04,1625,Weekday
00,2012-10-04,1630,Weekday
00,2012-10-04,1635,Weekday
00,2012-10-04,1640,Weekday
00,2012-10-04,1645,Weekday
00,2012-10-04,1650,Weekday
00,2012-10-04,1655,Weekday
00,2012-10-04,1700,Weekday
00,2012-10-04,1705,Weekday
00,2012-10-04,1710,Weekday
00,2012-10-04,1715,Weekday
00,2012-10-04,1720,Weekday
4040,2012-10-04,1725,Weekday
00,2012-10-04,1730,Weekday
3737,2012-10-04,1735,Weekday
9090,2012-10-04,1740,Weekday
5353,2012-10-04,1745,Weekday
7373,2012-10-04,1750,Weekday
9292,2012-10-04,1755,Weekday
285285,2012-10-04,1800,Weekday
527527,2012-10-04,1805,Weekday
531531,2012-10-04,1810,Weekday
547547,2012-10-04,1815,Weekday
175175,2012-10-04,1820,Weekday
114114,2012-10-04,1825,Weekday
6262,2012-10-04,1830,Weekday
00,2012-10-04,1835,Weekday
5959,2012-10-04,1840,Weekday
6565,2012-10-04,1845,Weekday
00,2012-10-04,1850,Weekday
101101,2012-10-04,1855,Weekday
4343,2012-10-04,1900,Weekday
00,2012-10-04,1905,Weekday
00,2012-10-04,1910,Weekday
00,2012-10-04,1915,Weekday
4949,2012-10-04,1920,Weekday
2121,2012-10-04,1925,Weekday
00,2012-10-04,1930,Weekday
1616,2012-10-04,1935,Weekday
5656,2012-10-04,1940,Weekday
00,2012-10-04,1945,Weekday
00,2012-10-04,1950,Weekday
00,2012-10-04,1955,Weekday
00,2012-10-04,2000,Weekday
00,2012-10-04,2005,Weekday
00,2012-10-04,2010,Weekday
00,2012-10-04,2015,Weekday
00,2012-10-04,2020,Weekday
00,2012-10-04,2025,Weekday
00,2012-10-04,2030,Weekday
00,2012-10-04,2035,Weekday
1717,2012-10-04,2040,Weekday
1515,2012-10-04,2045,Weekday
00,2012-10-04,2050,Weekday
00,2012-10-04,2055,Weekday
2727,2012-10-04,2100,Weekday
106106,2012-10-04,2105,Weekday
122122,2012-10-04,2110,Weekday
4141,2012-10-04,2115,Weekday
3535,2012-10-04,2120,Weekday
66,2012-10-04,2125,Weekday
00,2012-10-04,2130,Weekday
00,2012-10-04,2135,Weekday
6868,2012-10-04,2140,Weekday
00,2012-10-04,2145,Weekday
00,2012-10-04,2150,Weekday
00,2012-10-04,2155,Weekday
00,2012-10-04,2200,Weekday
00,2012-10-04,2205,Weekday
00,2012-10-04,2210,Weekday
00,2012-10-04,2215,Weekday
00,2012-10-04,2220,Weekday
00,2012-10-04,2225,Weekday
00,2012-10-04,2230,Weekday
00,2012-10-04,2235,Weekday
00,2012-10-04,2240,Weekday
00,2012-10-04,2245,Weekday
00,2012-10-04,2250,Weekday
00,2012-10-04,2255,Weekday
00,2012-10-04,2300,Weekday
00,2012-10-04,2305,Weekday
00,2012-10-04,2310,Weekday
00,2012-10-04,2315,Weekday
00,2012-10-04,2320,Weekday
00,2012-10-04,2325,Weekday
00,2012-10-04,2330,Weekday
00,2012-10-04,2335,Weekday
00,2012-10-04,2340,Weekday
00,2012-10-04,2345,Weekday
00,2012-10-04,2350,Weekday
00,2012-10-04,2355,Weekday
00,2012-10-05,0,Weekday
00,2012-10-05,5,Weekday
00,2012-10-05,10,Weekday
00,2012-10-05,15,Weekday
00,2012-10-05,20,Weekday
00,2012-10-05,25,Weekday
00,2012-10-05,30,Weekday
00,2012-10-05,35,Weekday
00,2012-10-05,40,Weekday
00,2012-10-05,45,Weekday
00,2012-10-05,50,Weekday
00,2012-10-05,55,Weekday
00,2012-10-05,100,Weekday
00,2012-10-05,105,Weekday
00,2012-10-05,110,Weekday
00,2012-10-05,115,Weekday
00,2012-10-05,120,Weekday
00,2012-10-05,125,Weekday
00,2012-10-05,130,Weekday
00,2012-10-05,135,Weekday
00,2012-10-05,140,Weekday
99,2012-10-05,145,Weekday
1414,2012-10-05,150,Weekday
00,2012-10-05,155,Weekday
00,2012-10-05,200,Weekday
00,2012-10-05,205,Weekday
00,2012-10-05,210,Weekday
00,2012-10-05,215,Weekday
00,2012-10-05,220,Weekday
77,2012-10-05,225,Weekday
00,2012-10-05,230,Weekday
00,2012-10-05,235,Weekday
00,2012-10-05,240,Weekday
00,2012-10-05,245,Weekday
2727,2012-10-05,250,Weekday
00,2012-10-05,255,Weekday
00,2012-10-05,300,Weekday
00,2012-10-05,305,Weekday
00,2012-10-05,310,Weekday
00,2012-10-05,315,Weekday
00,2012-10-05,320,Weekday
00,2012-10-05,325,Weekday
00,2012-10-05,330,Weekday
00,2012-10-05,335,Weekday
00,2012-10-05,340,Weekday
00,2012-10-05,345,Weekday
00,2012-10-05,350,Weekday
00,2012-10-05,355,Weekday
00,2012-10-05,400,Weekday
3939,2012-10-05,405,Weekday
00,2012-10-05,410,Weekday
00,2012-10-05,415,Weekday
00,2012-10-05,420,Weekday
00,2012-10-05,425,Weekday
00,2012-10-05,430,Weekday
00,2012-10-05,435,Weekday
00,2012-10-05,440,Weekday
00,2012-10-05,445,Weekday
00,2012-10-05,450,Weekday
00,2012-10-05,455,Weekday
00,2012-10-05,500,Weekday
2727,2012-10-05,505,Weekday
00,2012-10-05,510,Weekday
00,2012-10-05,515,Weekday
00,2012-10-05,520,Weekday
00,2012-10-05,525,Weekday
00,2012-10-05,530,Weekday
00,2012-10-05,535,Weekday
00,2012-10-05,540,Weekday
00,2012-10-05,545,Weekday
00,2012-10-05,550,Weekday
5252,2012-10-05,555,Weekday
3636,2012-10-05,600,Weekday
00,2012-10-05,605,Weekday
00,2012-10-05,610,Weekday
2828,2012-10-05,615,Weekday
6767,2012-10-05,620,Weekday
119119,2012-10-05,625,Weekday
77,2012-10-05,630,Weekday
2121,2012-10-05,635,Weekday
2929,2012-10-05,640,Weekday
6868,2012-10-05,645,Weekday
2929,2012-10-05,650,Weekday
00,2012-10-05,655,Weekday
1111,2012-10-05,700,Weekday
1919,2012-10-05,705,Weekday
8484,2012-10-05,710,Weekday
5050,2012-10-05,715,Weekday
22,2012-10-05,720,Weekday
4343,2012-10-05,725,Weekday
126126,2012-10-05,730,Weekday
3030,2012-10-05,735,Weekday
1919,2012-10-05,740,Weekday
88,2012-10-05,745,Weekday
171171,2012-10-05,750,Weekday
6868,2012-10-05,755,Weekday
114114,2012-10-05,800,Weekday
00,2012-10-05,805,Weekday
99,2012-10-05,810,Weekday
122122,2012-10-05,815,Weekday
400400,2012-10-05,820,Weekday
451451,2012-10-05,825,Weekday
371371,2012-10-05,830,Weekday
470470,2012-10-05,835,Weekday
473473,2012-10-05,840,Weekday
512512,2012-10-05,845,Weekday
449449,2012-10-05,850,Weekday
496496,2012-10-05,855,Weekday
530530,2012-10-05,900,Weekday
509509,2012-10-05,905,Weekday
252252,2012-10-05,910,Weekday
8484,2012-10-05,915,Weekday
1616,2012-10-05,920,Weekday
00,2012-10-05,925,Weekday
66,2012-10-05,930,Weekday
4646,2012-10-05,935,Weekday
3939,2012-10-05,940,Weekday
00,2012-10-05,945,Weekday
00,2012-10-05,950,Weekday
00,2012-10-05,955,Weekday
00,2012-10-05,1000,Weekday
00,2012-10-05,1005,Weekday
00,2012-10-05,1010,Weekday
00,2012-10-05,1015,Weekday
00,2012-10-05,1020,Weekday
00,2012-10-05,1025,Weekday
00,2012-10-05,1030,Weekday
00,2012-10-05,1035,Weekday
00,2012-10-05,1040,Weekday
00,2012-10-05,1045,Weekday
00,2012-10-05,1050,Weekday
00,2012-10-05,1055,Weekday
00,2012-10-05,1100,Weekday
00,2012-10-05,1105,Weekday
00,2012-10-05,1110,Weekday
00,2012-10-05,1115,Weekday
00,2012-10-05,1120,Weekday
00,2012-10-05,1125,Weekday
00,2012-10-05,1130,Weekday
00,2012-10-05,1135,Weekday
00,2012-10-05,1140,Weekday
00,2012-10-05,1145,Weekday
00,2012-10-05,1150,Weekday
00,2012-10-05,1155,Weekday
138138,2012-10-05,1200,Weekday
541541,2012-10-05,1205,Weekday
555555,2012-10-05,1210,Weekday
345345,2012-10-05,1215,Weekday
345345,2012-10-05,1220,Weekday
1010,2012-10-05,1225,Weekday
485485,2012-10-05,1230,Weekday
515515,2012-10-05,1235,Weekday
168168,2012-10-05,1240,Weekday
00,2012-10-05,1245,Weekday
00,2012-10-05,1250,Weekday
00,2012-10-05,1255,Weekday
00,2012-10-05,1300,Weekday
00,2012-10-05,1305,Weekday
00,2012-10-05,1310,Weekday
00,2012-10-05,1315,Weekday
349349,2012-10-05,1320,Weekday
341341,2012-10-05,1325,Weekday
00,2012-10-05,1330,Weekday
00,2012-10-05,1335,Weekday
00,2012-10-05,1340,Weekday
00,2012-10-05,1345,Weekday
00,2012-10-05,1350,Weekday
158158,2012-10-05,1355,Weekday
545545,2012-10-05,1400,Weekday
8282,2012-10-05,1405,Weekday
00,2012-10-05,1410,Weekday
105105,2012-10-05,1415,Weekday
00,2012-10-05,1420,Weekday
00,2012-10-05,1425,Weekday
00,2012-10-05,1430,Weekday
00,2012-10-05,1435,Weekday
00,2012-10-05,1440,Weekday
00,2012-10-05,1445,Weekday
00,2012-10-05,1450,Weekday
00,2012-10-05,1455,Weekday
00,2012-10-05,1500,Weekday
00,2012-10-05,1505,Weekday
00,2012-10-05,1510,Weekday
00,2012-10-05,1515,Weekday
00,2012-10-05,1520,Weekday
00,2012-10-05,1525,Weekday
00,2012-10-05,1530,Weekday
00,2012-10-05,1535,Weekday
326326,2012-10-05,1540,Weekday
172172,2012-10-05,1545,Weekday
332332,2012-10-05,1550,Weekday
402402,2012-10-05,1555,Weekday
7070,2012-10-05,1600,Weekday
00,2012-10-05,1605,Weekday
00,2012-10-05,1610,Weekday
00,2012-10-05,1615,Weekday
00,2012-10-05,1620,Weekday
00,2012-10-05,1625,Weekday
00,2012-10-05,1630,Weekday
00,2012-10-05,1635,Weekday
00,2012-10-05,1640,Weekday
00,2012-10-05,1645,Weekday
00,2012-10-05,1650,Weekday
00,2012-10-05,1655,Weekday
00,2012-10-05,1700,Weekday
00,2012-10-05,1705,Weekday
00,2012-10-05,1710,Weekday
5353,2012-10-05,1715,Weekday
00,2012-10-05,1720,Weekday
00,2012-10-05,1725,Weekday
00,2012-10-05,1730,Weekday
00,2012-10-05,1735,Weekday
00,2012-10-05,1740,Weekday
00,2012-10-05,1745,Weekday
77,2012-10-05,1750,Weekday
1010,2012-10-05,1755,Weekday
6565,2012-10-05,1800,Weekday
4040,2012-10-05,1805,Weekday
1515,2012-10-05,1810,Weekday
2929,2012-10-05,1815,Weekday
00,2012-10-05,1820,Weekday
2020,2012-10-05,1825,Weekday
3535,2012-10-05,1830,Weekday
6969,2012-10-05,1835,Weekday
2525,2012-10-05,1840,Weekday
4646,2012-10-05,1845,Weekday
1515,2012-10-05,1850,Weekday
2626,2012-10-05,1855,Weekday
3333,2012-10-05,1900,Weekday
5858,2012-10-05,1905,Weekday
7575,2012-10-05,1910,Weekday
5959,2012-10-05,1915,Weekday
00,2012-10-05,1920,Weekday
00,2012-10-05,1925,Weekday
00,2012-10-05,1930,Weekday
00,2012-10-05,1935,Weekday
00,2012-10-05,1940,Weekday
00,2012-10-05,1945,Weekday
00,2012-10-05,1950,Weekday
00,2012-10-05,1955,Weekday
00,2012-10-05,2000,Weekday
00,2012-10-05,2005,Weekday
00,2012-10-05,2010,Weekday
00,2012-10-05,2015,Weekday
00,2012-10-05,2020,Weekday
00,2012-10-05,2025,Weekday
00,2012-10-05,2030,Weekday
7171,2012-10-05,2035,Weekday
00,2012-10-05,2040,Weekday
00,2012-10-05,2045,Weekday
00,2012-10-05,2050,Weekday
00,2012-10-05,2055,Weekday
00,2012-10-05,2100,Weekday
00,2012-10-05,2105,Weekday
00,2012-10-05,2110,Weekday
00,2012-10-05,2115,Weekday
00,2012-10-05,2120,Weekday
00,2012-10-05,2125,Weekday
00,2012-10-05,2130,Weekday
00,2012-10-05,2135,Weekday
00,2012-10-05,2140,Weekday
00,2012-10-05,2145,Weekday
00,2012-10-05,2150,Weekday
00,2012-10-05,2155,Weekday
00,2012-10-05,2200,Weekday
00,2012-10-05,2205,Weekday
00,2012-10-05,2210,Weekday
00,2012-10-05,2215,Weekday
00,2012-10-05,2220,Weekday
00,2012-10-05,2225,Weekday
00,2012-10-05,2230,Weekday
00,2012-10-05,2235,Weekday
00,2012-10-05,2240,Weekday
00,2012-10-05,2245,Weekday
00,2012-10-05,2250,Weekday
00,2012-10-05,2255,Weekday
00,2012-10-05,2300,Weekday
00,2012-10-05,2305,Weekday
00,2012-10-05,2310,Weekday
00,2012-10-05,2315,Weekday
00,2012-10-05,2320,Weekday
00,2012-10-05,2325,Weekday
00,2012-10-05,2330,Weekday
00,2012-10-05,2335,Weekday
00,2012-10-05,2340,Weekday
00,2012-10-05,2345,Weekday
00,2012-10-05,2350,Weekday
00,2012-10-05,2355,Weekday
00,2012-10-06,0,Weekend
00,2012-10-06,5,Weekend
00,2012-10-06,10,Weekend
00,2012-10-06,15,Weekend
00,2012-10-06,20,Weekend
00,2012-10-06,25,Weekend
00,2012-10-06,30,Weekend
00,2012-10-06,35,Weekend
00,2012-10-06,40,Weekend
00,2012-10-06,45,Weekend
00,2012-10-06,50,Weekend
00,2012-10-06,55,Weekend
00,2012-10-06,100,Weekend
00,2012-10-06,105,Weekend
00,2012-10-06,110,Weekend
00,2012-10-06,115,Weekend
00,2012-10-06,120,Weekend
00,2012-10-06,125,Weekend
00,2012-10-06,130,Weekend
00,2012-10-06,135,Weekend
00,2012-10-06,140,Weekend
00,2012-10-06,145,Weekend
00,2012-10-06,150,Weekend
00,2012-10-06,155,Weekend
00,2012-10-06,200,Weekend
00,2012-10-06,205,Weekend
00,2012-10-06,210,Weekend
00,2012-10-06,215,Weekend
00,2012-10-06,220,Weekend
00,2012-10-06,225,Weekend
00,2012-10-06,230,Weekend
00,2012-10-06,235,Weekend
00,2012-10-06,240,Weekend
00,2012-10-06,245,Weekend
00,2012-10-06,250,Weekend
00,2012-10-06,255,Weekend
00,2012-10-06,300,Weekend
00,2012-10-06,305,Weekend
00,2012-10-06,310,Weekend
00,2012-10-06,315,Weekend
00,2012-10-06,320,Weekend
00,2012-10-06,325,Weekend
4040,2012-10-06,330,Weekend
1111,2012-10-06,335,Weekend
00,2012-10-06,340,Weekend
00,2012-10-06,345,Weekend
00,2012-10-06,350,Weekend
00,2012-10-06,355,Weekend
00,2012-10-06,400,Weekend
00,2012-10-06,405,Weekend
00,2012-10-06,410,Weekend
00,2012-10-06,415,Weekend
00,2012-10-06,420,Weekend
1919,2012-10-06,425,Weekend
6767,2012-10-06,430,Weekend
00,2012-10-06,435,Weekend
00,2012-10-06,440,Weekend
00,2012-10-06,445,Weekend
00,2012-10-06,450,Weekend
00,2012-10-06,455,Weekend
00,2012-10-06,500,Weekend
00,2012-10-06,505,Weekend
00,2012-10-06,510,Weekend
00,2012-10-06,515,Weekend
00,2012-10-06,520,Weekend
00,2012-10-06,525,Weekend
00,2012-10-06,530,Weekend
00,2012-10-06,535,Weekend
2727,2012-10-06,540,Weekend
00,2012-10-06,545,Weekend
00,2012-10-06,550,Weekend
00,2012-10-06,555,Weekend
00,2012-10-06,600,Weekend
00,2012-10-06,605,Weekend
00,2012-10-06,610,Weekend
3636,2012-10-06,615,Weekend
5050,2012-10-06,620,Weekend
3838,2012-10-06,625,Weekend
00,2012-10-06,630,Weekend
44,2012-10-06,635,Weekend
4242,2012-10-06,640,Weekend
1414,2012-10-06,645,Weekend
88,2012-10-06,650,Weekend
135135,2012-10-06,655,Weekend
172172,2012-10-06,700,Weekend
124124,2012-10-06,705,Weekend
3131,2012-10-06,710,Weekend
5252,2012-10-06,715,Weekend
00,2012-10-06,720,Weekend
104104,2012-10-06,725,Weekend
170170,2012-10-06,730,Weekend
5858,2012-10-06,735,Weekend
00,2012-10-06,740,Weekend
00,2012-10-06,745,Weekend
7575,2012-10-06,750,Weekend
00,2012-10-06,755,Weekend
00,2012-10-06,800,Weekend
211211,2012-10-06,805,Weekend
321321,2012-10-06,810,Weekend
149149,2012-10-06,815,Weekend
00,2012-10-06,820,Weekend
8282,2012-10-06,825,Weekend
9494,2012-10-06,830,Weekend
225225,2012-10-06,835,Weekend
216216,2012-10-06,840,Weekend
199199,2012-10-06,845,Weekend
5050,2012-10-06,850,Weekend
187187,2012-10-06,855,Weekend
3030,2012-10-06,900,Weekend
00,2012-10-06,905,Weekend
6565,2012-10-06,910,Weekend
173173,2012-10-06,915,Weekend
4343,2012-10-06,920,Weekend
00,2012-10-06,925,Weekend
00,2012-10-06,930,Weekend
00,2012-10-06,935,Weekend
00,2012-10-06,940,Weekend
00,2012-10-06,945,Weekend
00,2012-10-06,950,Weekend
00,2012-10-06,955,Weekend
1616,2012-10-06,1000,Weekend
2626,2012-10-06,1005,Weekend
00,2012-10-06,1010,Weekend
00,2012-10-06,1015,Weekend
00,2012-10-06,1020,Weekend
00,2012-10-06,1025,Weekend
00,2012-10-06,1030,Weekend
00,2012-10-06,1035,Weekend
00,2012-10-06,1040,Weekend
00,2012-10-06,1045,Weekend
00,2012-10-06,1050,Weekend
00,2012-10-06,1055,Weekend
00,2012-10-06,1100,Weekend
00,2012-10-06,1105,Weekend
00,2012-10-06,1110,Weekend
00,2012-10-06,1115,Weekend
00,2012-10-06,1120,Weekend
00,2012-10-06,1125,Weekend
00,2012-10-06,1130,Weekend
9595,2012-10-06,1135,Weekend
6464,2012-10-06,1140,Weekend
77,2012-10-06,1145,Weekend
3333,2012-10-06,1150,Weekend
7272,2012-10-06,1155,Weekend
221221,2012-10-06,1200,Weekend
439439,2012-10-06,1205,Weekend
519519,2012-10-06,1210,Weekend
440440,2012-10-06,1215,Weekend
394394,2012-10-06,1220,Weekend
9797,2012-10-06,1225,Weekend
7171,2012-10-06,1230,Weekend
1010,2012-10-06,1235,Weekend
8787,2012-10-06,1240,Weekend
443443,2012-10-06,1245,Weekend
500500,2012-10-06,1250,Weekend
465465,2012-10-06,1255,Weekend
485485,2012-10-06,1300,Weekend
351351,2012-10-06,1305,Weekend
515515,2012-10-06,1310,Weekend
511511,2012-10-06,1315,Weekend
506506,2012-10-06,1320,Weekend
486486,2012-10-06,1325,Weekend
171171,2012-10-06,1330,Weekend
1212,2012-10-06,1335,Weekend
2424,2012-10-06,1340,Weekend
4242,2012-10-06,1345,Weekend
140140,2012-10-06,1350,Weekend
1515,2012-10-06,1355,Weekend
00,2012-10-06,1400,Weekend
4343,2012-10-06,1405,Weekend
6767,2012-10-06,1410,Weekend
4848,2012-10-06,1415,Weekend
00,2012-10-06,1420,Weekend
00,2012-10-06,1425,Weekend
99,2012-10-06,1430,Weekend
3131,2012-10-06,1435,Weekend
3030,2012-10-06,1440,Weekend
6464,2012-10-06,1445,Weekend
115115,2012-10-06,1450,Weekend
2525,2012-10-06,1455,Weekend
00,2012-10-06,1500,Weekend
2727,2012-10-06,1505,Weekend
00,2012-10-06,1510,Weekend
00,2012-10-06,1515,Weekend
00,2012-10-06,1520,Weekend
00,2012-10-06,1525,Weekend
00,2012-10-06,1530,Weekend
00,2012-10-06,1535,Weekend
00,2012-10-06,1540,Weekend
00,2012-10-06,1545,Weekend
00,2012-10-06,1550,Weekend
00,2012-10-06,1555,Weekend
2727,2012-10-06,1600,Weekend
2727,2012-10-06,1605,Weekend
00,2012-10-06,1610,Weekend
00,2012-10-06,1615,Weekend
99,2012-10-06,1620,Weekend
00,2012-10-06,1625,Weekend
00,2012-10-06,1630,Weekend
5454,2012-10-06,1635,Weekend
3535,2012-10-06,1640,Weekend
00,2012-10-06,1645,Weekend
4949,2012-10-06,1650,Weekend
00,2012-10-06,1655,Weekend
00,2012-10-06,1700,Weekend
00,2012-10-06,1705,Weekend
00,2012-10-06,1710,Weekend
9393,2012-10-06,1715,Weekend
00,2012-10-06,1720,Weekend
00,2012-10-06,1725,Weekend
1313,2012-10-06,1730,Weekend
00,2012-10-06,1735,Weekend
66,2012-10-06,1740,Weekend
1212,2012-10-06,1745,Weekend
00,2012-10-06,1750,Weekend
00,2012-10-06,1755,Weekend
3434,2012-10-06,1800,Weekend
7777,2012-10-06,1805,Weekend
173173,2012-10-06,1810,Weekend
370370,2012-10-06,1815,Weekend
402402,2012-10-06,1820,Weekend
504504,2012-10-06,1825,Weekend
